"SASUMMARY State annual summary statistics: personal income, GDP, consumer spending, price indexes, and employment"
"SASUMMARY State annual summary statistics: personal income, GDP, consumer spending, price indexes, and employment"
State or DC
GeoFips,GeoName,LineCode,Description,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
08000,Colorado,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),188107.8,187581.5,193290.8,192643.3,194602.5,201435.1,210537.6,221798.9,231600.3,240861.8,255814.8,259882.2,252188.9,280496.6,292091.7
08000,Colorado,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,
08000,Colorado,4,"  Gross domestic product (GDP)",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),350209.1,373923.1,397701.6,397612.2,447051.7,491289.0
08000,Colorado,5,"  Personal income",122577.9,131712.8,146560.8,154066.7,154492.3,157405.3,163568.5,174247.8,188197.0,200611.2,210065.8,200170.0,206053.4,223873.9,236033.0,247816.7,268453.1,279696.0,283678.7,303366.7,328112.7,351373.2,375157.8,417967.7,442213.0
08000,Colorado,6,"  Disposable personal income",105138.1,112452.8,124352.3,132523.8,136160.2,140456.1,145983.9,153717.8,164602.5,174261.5,183754.7,180175.7,184323.2,197828.9,208823.5,217662.1,235238.8,243622.7,246133.3,264253.1,288001.5,307696.4,330301.7,363127.6,378514.4
08000,Colorado,7,"  Personal consumption expenditures",96805.1,106130.8,117037.5,123305.4,126789.8,132387.1,140464.2,148825.1,158054.6,167441.9,173274.1,170721.1,175992.9,184841.9,189763.8,198951.0,210765.5,222464.3,233801.6,247983.2,261807.9,275707.0,273942.3,314541.5,346723.2
08000,Colorado,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,
08000,Colorado,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),46677,44290,44902,45642,46712,47730,50254,51326,50932,52739,56587,57850,59863,64282,63875
08000,Colorado,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),38470,37726,38298,37632,37505,38270,39404,40755,41887,43010,45060,45308,43595,48267,50016
08000,Colorado,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
08000,Colorado,10,"  Per capita personal income 6",29776,31167,33872,34812,34405,34757,35753,37619,39869,41760,42961,40258,40827,43732,45490,47082,50244,51394,51306,54171,57794,61258,64852,71923,75722
08000,Colorado,11,"  Per capita disposable personal income 7",25540,26610,28739,29944,30322,31014,31909,33187,34870,36275,37580,36237,36521,38645,40246,41353,44028,44766,44515,47187,50729,53644,57098,62487,64815
08000,Colorado,12,"  Per capita personal consumption expenditures (PCE) 8",23516,25114,27049,27861,28236,29233,30702,32131,33483,34856,35436,34335,34871,36108,36572,37798,39447,40878,42285,44281,46115,48067,47355,54126,59371
08000,Colorado,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,
08000,Colorado,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),103.302,102.351,100.594,103.391,103.152,103.118,103.076,103.084,102.713,102.957,100.290,102.488,103.814,102.877,102.293
08000,Colorado,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),92.114,91.012,91.051,95.950,97.514,98.767,100.108,100.300,100.950,102.957,102.343,106.089,108.626,112.137,118.704
08000,Colorado,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,
08000,Colorado,15,"  Total employment (number of jobs)",2732491,2808435,2918002,2941583,2916933,2908611,2958370,3036659,3109365,3217965,3251120,3164474,3143662,3204104,3262912,3357156,3467715,3574253,3666709,3760708,3857981,3894748,3821481,3988907,4187944
09000,Connecticut,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
09000,Connecticut,1,"  Real GDP (millions of chained 2017 dollars) 1",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),273875.1,274582.8,274219.4,258625.0,268846.7,276668.8
09000,Connecticut,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),218101.9,215629.8,227260.5,226382.8,225685.1,217256.9,224560.1,228819.1,231104.6,233286.0,245903.7,249291.0,253773.1,261629.4,243875.7
09000,Connecticut,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),148173.2,145062.2,151482.0,150748.7,152339.8,153654.3,158219.2,161087.9,162462.4,165214.0,173063.7,173481.5,167578.7,182368.1,177407.6
09000,Connecticut,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,
09000,Connecticut,4,"  Gross domestic product (GDP)",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),273875.1,280535.4,285466.4,275801.9,295907.5,319344.8
09000,Connecticut,5,"  Personal income",126666.4,133690.1,146216.9,154585.9,154452.8,156438.6,164657.4,173328.8,187213.1,201450.4,214658.2,212233.8,219801.3,226305.8,229133.1,223834.3,233084.0,239184.9,243698.7,249451.1,260582.2,267552.8,278373.6,292370.9,300750.7
09000,Connecticut,6,"  Disposable personal income",103886.8,109328.9,118615.1,125846.6,131256.0,134382.6,141075.9,146014.1,156951.9,166863.3,180625.9,186416.4,191948.2,194389.7,196342.0,187172.5,195077.7,199677.4,205557.5,210110.4,221036.5,227023.8,236843.3,242810.7,244622.1
09000,Connecticut,7,"  Personal consumption expenditures",88363.7,94452.9,100901.9,105264.0,109481.5,115064.8,122069.8,129412.4,136179.5,141740.4,145953.3,142958.8,146714.3,150910.1,154874.3,158507.2,164435.2,168667.3,171683.8,177076.1,183771.4,186538.0,184319.0,204252.3,219068.1
09000,Connecticut,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,
09000,Connecticut,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),61514,60539,63476,62986,62599,60177,62124,63350,64059,64665,68093,69110,70544,72206,67254
09000,Connecticut,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),41791,40727,42310,41942,42255,42560,43771,44598,45032,45796,47923,48094,46584,50331,48924
09000,Connecticut,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
09000,Connecticut,10,"  Per capita personal income 6",37638,39479,42857,45032,44656,44898,47098,49424,53224,57112,60543,59586,61392,62964,63555,61999,64482,66220,67550,69146,72157,74173,77383,80691,82938
09000,Connecticut,11,"  Per capita disposable personal income 7",30870,32285,34766,36660,37949,38568,40352,41636,44621,47307,50944,52338,53613,54084,54460,51844,53968,55282,56978,58241,61207,62937,65838,67013,67460
09000,Connecticut,12,"  Per capita personal consumption expenditures (PCE) 8",26257,27892,29575,30664,31654,33023,34916,36902,38715,40184,41165,40137,40978,41987,42958,43904,45491,46696,47588,49084,50888,51713,51237,56371,60413
09000,Connecticut,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,
09000,Connecticut,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),110.466,110.829,107.003,107.870,107.542,107.703,107.010,107.612,107.521,107.180,104.057,103.877,105.118,102.751,106.412
09000,Connecticut,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),98.502,98.550,96.853,100.107,101.664,103.158,103.929,104.705,105.676,107.180,106.187,107.526,109.990,112.000,123.483
09000,Connecticut,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,
09000,Connecticut,15,"  Total employment (number of jobs)",2036825,2070018,2118177,2125253,2117721,2112277,2144316,2171965,2202093,2245723,2256077,2196171,2171940,2206253,2223243,2246505,2266061,2288144,2301331,2300273,2314465,2297910,2217432,2289551,2391946
10000,Delaware,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
10000,Delaware,1,"  Real GDP (millions of chained 2017 dollars) 1",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),69555.6,70856.4,74597.4,72550.3,74436.7,75172.6
10000,Delaware,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),40590.1,40366.5,40290.5,42736.6,42700.0,43131.6,43866.2,46905.4,47544.3,48891.9,50602.0,51630.6,54797.5,55820.3,56734.1
10000,Delaware,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),36696.1,35898.2,36712.6,37849.8,38291.9,39146.9,39894.5,41521.9,41901.2,42804.6,43890.4,44806.9,44121.2,47950.6,48855.7
10000,Delaware,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,
10000,Delaware,4,"  Gross domestic product (GDP)",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),69555.6,73376.0,78685.8,77615.1,82952.8,90208.3
10000,Delaware,5,"  Personal income",22475.7,24116.7,26586.9,29374.8,30360.3,31071.8,32271.3,33073.3,35003.1,36211.4,36462.9,36610.7,36980.8,39760.6,40122.6,40677.8,42422.9,44626.3,45928.4,48077.1,51150.4,52740.7,55338.4,59172.3,64406.6
10000,Delaware,6,"  Disposable personal income",19166.5,20669.2,22975.7,25551.3,27016.5,27861.5,28836.8,29078.3,30756.8,31777.6,32065.8,33163.3,33422.1,35455.8,35844.3,36092.0,37683.7,39461.6,40638.2,42485.7,45357.3,46413.6,48849.1,51324.2,55420.1
10000,Delaware,7,"  Personal consumption expenditures",18613.7,19932.1,21313.0,22492.1,23667.0,25210.7,26974.2,28896.5,30342.5,32247.5,32991.9,32599.5,33743.9,35263.8,36028.7,36966.7,38631.3,39570.6,40564.0,42189.8,44457.3,45855.9,44676.8,50943.7,55535.4
10000,Delaware,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,
10000,Delaware,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),45923,45268,44779,47058,46587,46599,46908,49657,49888,50850,52109,52615,55233,55553,55709
10000,Delaware,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),41517,40257,40803,41677,41777,42294,42661,43957,43966,44519,45198,45661,44472,47721,47973
10000,Delaware,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
10000,Delaware,10,"  Per capita personal income 6",29444,31119,33810,36917,37660,37985,38843,39133,40736,41539,41254,41056,41101,43781,43775,43948,45364,47244,48192,50002,52674,53746,55778,58889,63243
10000,Delaware,11,"  Per capita disposable personal income 7",25109,26670,29217,32112,33512,34060,34710,34406,35794,36453,36279,37190,37146,39041,39107,38993,40297,41776,42641,44187,46708,47298,49237,51079,54419
10000,Delaware,12,"  Per capita personal consumption expenditures (PCE) 8",24385,25719,27103,28267,29357,30820,32468,34191,35312,36992,37327,36558,37503,38830,39308,39938,41310,41892,42563,43879,45782,46730,45032,50700,54532
10000,Delaware,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,
10000,Delaware,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),100.826,102.125,101.547,100.392,99.530,98.591,99.704,97.946,98.499,98.564,99.260,98.867,96.774,97.469,97.957
10000,Delaware,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),89.906,90.811,91.913,93.168,94.090,94.431,96.834,95.300,96.809,98.564,101.292,102.341,101.259,106.242,113.672
10000,Delaware,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,
10000,Delaware,15,"  Total employment (number of jobs)",476426,491018,503458,502735,500634,504089,518094,528665,537096,544935,544865,525596,522361,530360,534253,544691,556449,568832,578605,584693,597021,602766,592126,620352,651224
11000,District of Columbia,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
11000,District of Columbia,1,"  Real GDP (millions of chained 2017 dollars) 1",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),134298.8,138056.8,138867.4,137762.3,142676.3,144029.6
11000,District of Columbia,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),35121.3,35401.9,37023.1,39115.0,40381.8,39771.6,41606.2,45162.5,47313.5,49311.5,49662.2,50934.9,52002.4,53695.2,49299.0
11000,District of Columbia,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),33318.5,32619.3,33428.4,33989.3,35324.2,35811.7,36612.6,38244.7,39353.3,41134.1,42099.6,43837.3,40430.3,43468.7,43982.5
11000,District of Columbia,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,
11000,District of Columbia,4,"  Gross domestic product (GDP)",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),134298.8,141240.2,145171.0,146935.3,156139.9,165060.5
11000,District of Columbia,5,"  Personal income",21514.7,22625.2,24827.6,25742.9,25863.4,26138.6,28379.7,29880.4,31606.5,34095.7,35167.5,35540.0,38212.4,41361.1,42582.3,43213.8,46124.0,49741.7,52190.6,54158.7,56395.7,57492.3,60178.6,65205.6,64472.8
11000,District of Columbia,6,"  Disposable personal income",18239.4,19040.6,20802.5,21629.8,22356.7,22646.5,24563.9,25516.2,26908.0,28669.4,29810.1,30977.9,33528.2,35780.5,36504.6,36636.6,39080.4,41864.1,44223.5,45919.1,47652.8,48178.2,50520.6,53687.2,51461.9
11000,District of Columbia,7,"  Personal consumption expenditures",19936.5,21239.0,22598.2,23350.2,24355.2,25661.4,27467.8,29000.6,30639.4,32114.9,33389.8,32788.1,34550.3,35991.9,37299.0,38960.6,40640.2,42193.0,43503.2,45283.3,47906.0,49573.5,46913.2,52905.0,57595.3
11000,District of Columbia,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,
11000,District of Columbia,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),60529,59777,61216,63314,63983,61685,63564,67849,70215,72416,72433,74097,77515,80287,73383
11000,District of Columbia,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),57422,55079,55272,55017,55970,55543,55935,57456,58402,60407,61403,63772,60266,64996,65469
11000,District of Columbia,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
11000,District of Columbia,10,"  Per capita personal income 6",38064,39679,43401,44809,45124,45978,49986,52686,55384,59358,60609,60011,63182,66950,67470,67024,70466,74728,77453,79535,82254,83636,89703,97498,95970
11000,District of Columbia,11,"  Per capita disposable personal income 7",32269,33392,36365,37650,39006,39835,43265,44991,47151,49912,51376,52307,55437,57917,57840,56823,59705,62894,65630,67434,69502,70087,75306,80275,76603
11000,District of Columbia,12,"  Per capita personal consumption expenditures (PCE) 8",35271,37247,39504,40644,42493,45139,48380,51135,53689,55910,57545,55364,57127,58259,59099,60427,62088,63388,64561,66501,69871,72117,69929,79105,85732
11000,District of Columbia,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,
11000,District of Columbia,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),112.385,113.041,114.189,114.103,111.696,113.585,114.291,113.386,112.475,110.087,111.510,109.247,110.895,111.658,112.847
11000,District of Columbia,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),100.214,100.518,103.356,105.892,105.590,108.793,111.001,110.324,110.545,110.087,113.792,113.085,116.035,121.708,130.951
11000,District of Columbia,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,
11000,District of Columbia,15,"  Total employment (number of jobs)",698434,711478,735304,741793,757395,754584,763451,769777,777513,788384,794904,795923,809128,826749,834391,848230,860668,873204,892796,902843,914319,915212,866085,869738,904759
12000,Florida,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
12000,Florida,1,"  Real GDP (millions of chained 2017 dollars) 1",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1014866.9,1050433.8,1079271.0,1068377.5,1164778.2,1218430.2
12000,Florida,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),801556.1,768901.7,805719.8,823940.3,832404.4,824741.5,867379.1,920580.0,947436.7,1004622.8,1055234.0,1111979.1,1163423.6,1248414.5,1217815.1
12000,Florida,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),705589.9,694561.9,708341.9,720023.6,732252.1,749497.5,779921.4,816143.5,841243.9,871158.3,908456.3,936770.3,916058.7,1007854.5,1041880.3
12000,Florida,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,
12000,Florida,4,"  Gross domestic product (GDP)",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1014866.9,1072085.6,1127988.6,1140133.0,1292391.3,1439065.0
12000,Florida,5,"  Personal income",416721.5,435930.4,471588.1,497335.4,514288.8,540366.3,587003.0,637602.8,690506.1,719734.2,725995.0,685982.8,730690.1,769798.4,794071.1,794604.1,848535.3,905450.5,938985.6,1011002.2,1078010.6,1145460.8,1221121.6,1376879.5,1441598.9
12000,Florida,6,"  Disposable personal income",365875.4,382262.7,412100.4,437155.5,462050.1,492575.7,531753.4,568078.5,614602.2,640772.6,652289.8,631940.5,672161.8,699989.8,720430.1,712530.1,757871.4,802776.3,842025.1,890172.4,964243.6,1023037.4,1086281.1,1211086.7,1242567.8
12000,Florida,7,"  Personal consumption expenditures",358107.1,380707.7,412229.5,432668.8,447872.2,473974.7,513459.4,557056.5,601060.1,630049.5,639599.5,620446.5,643275.8,673659.9,699466.2,723026.7,763955.0,804074.9,835530.6,878744.1,929973.5,966780.8,964080.3,1114052.2,1234950.8
12000,Florida,,Real per capita dollar statistics (constant 2017 dollars),,,,,,,,,,,,,,,,,,,,,,,,,
12000,Florida,8,"  Real per capita personal income 4",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),43264,41222,42760,43276,43193,42278,43817,45696,46131,48133,49932,52072,53888,57193,54746
12000,Florida,9,"  Real per capita PCE 5",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),38084,37237,37592,37818,37996,38421,39399,40512,40960,41739,42986,43868,42431,46172,46837
12000,Florida,,Per capita current dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
12000,Florida,10,"  Per capita personal income 6",26909,27662,29387,30405,30815,31779,33706,35736,38009,39184,39185,36777,38778,40433,41204,40733,42865,44945,45720,48439,51009,53640,56561,63078,64806
12000,Florida,11,"  Per capita disposable personal income 7",23625,24256,25680,26726,27685,28968,30534,31839,33831,34886,35207,33879,35672,36766,37382,36526,38285,39849,40999,42650,45626,47907,50315,55483,55859
12000,Florida,12,"  Per capita personal consumption expenditures (PCE) 8",23124,24157,25688,26452,26836,27874,29483,31222,33085,34302,34522,33263,34139,35383,36295,37064,38593,39913,40682,42102,44005,45273,44655,51038,55516
12000,Florida,,Price indexes,,,,,,,,,,,,,,,,,,,,,,,,,
12000,Florida,13,"  Regional price parities (RPPs) 9",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),101.657,100.459,100.332,100.816,101.046,100.718,100.856,101.256,101.055,100.871,100.315,99.701,100.580,101.409,102.144
12000,Florida,14,"  Implicit regional price deflator 10",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),90.647,89.329,90.814,93.561,95.523,96.468,97.953,98.521,99.321,100.871,102.369,103.204,105.242,110.537,118.531
12000,Florida,,Employment,,,,,,,,,,,,,,,,,,,,,,,,,
12000,Florida,15,"  Total employment (number of jobs)",8317201,8577884,8881279,8938947,9055665,9283343,9644269,10067135,10383831,10531299,10269510,9841868,9805140,10036679,10249034,10539527,10937534,11367164,11682273,12098388,12556216,12761155,12719592,13458025,14227252
13000,Georgia,,Real dollar statistics,,,,,,,,,,,,,,,,,,,,,,,,,
13000,Georgia,1,"  Real GDP (millions of chained 2017 dollars) 1",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),583543.3,600934.7,620792.4,602321.8,639236.0,655827.3
13000,Georgia,2,"  Real personal income (millions of constant (2017) dollars) 2",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),399457.2,403761.1,395187.5,415469.5,410423.3,412610.1,432994.4,460266.7,473711.4,491844.9,508578.3,529702.2,560064.9,582054.7,556052.9
13000,Georgia,3,"  Real PCE (millions of constant (2017) dollars) 3",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),335885.3,336939.5,331359.9,340874.6,339789.0,349190.1,361754.1,376570.4,387188.7,399122.2,413280.4,425651.8,416942.6,451513.0,465205.4
13000,Georgia,,Current dollar statistics (millions of dollars),,,,,,,,,,,,,,,,,,,,,,,,,
13000,Georgia,4,"  Gross domestic product (GDP)",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),583543.3,612803.4,646939.0,637930.6,701606.1,767377.6
13000,Georgia,5,"  Personal income",205294.0,218718.6,236616.8,248742.5,255977.2,265622.8,280462.4,297084.9,316548.8,331363.7,335257.5,329158.9,337420.5,360456.2,369040.2,374124.6,398585.7,423242.0,441039.1,467592.5,491088.0,516552.1,552248.9,606113.6,617553.0
13000,Georgia,6,"  Disposable personal income",177696.0,189089.3,204163.4,215668.7,227556.4,238596.7,252658.5,265059.9,280546.2,292649.9,297774.6,299789.2,306298.0,324492.2,332462.4,333490.4,355074.7,375453.3,392132.8,414875.6,438862.0,460334.6,494389.0,535060.9,533857.7
